english-moto-rules-true-001	Speeding causes the great majority of accidents. 	O	11	english	moto	rules	true	
english-moto-rules-true-002	Even if you are sleepy and cannot concentrate on driving, it's okay to continue to drive, as long as you drive very carefully. 	X	11	english	moto	rules	true	
english-moto-rules-true-003	Unfamiliarity with the operation of your vehicle has nothing to do with traffic safety. 	X	11	english	moto	rules	true	
english-moto-rules-true-004	If you comply with all traffic rules, you will reduce the chance of being in an accident. 	O	11	english	moto	rules	true	
english-moto-rules-true-005	Taking all reasonable precautions to prevent accidents from happening is called defensive driving.  	O	11	english	moto	rules	true	
english-moto-rules-true-006	No matter how much you familiarize yourself with the road conditions and traffic situation before you drive, it won't help increase your safety. 	X	11	english	moto	rules	true	
english-moto-rules-true-007	You may speed late at night and early in the morning when there are few vehicles and pedestrians. 	X	11	english	moto	rules	true	
english-moto-rules-true-008	For safety reasons, you must slow down when you drive at night and when the roads are slippery because of rain. 	O	11	english	moto	rules	true	
english-moto-rules-true-009	If approaching oncoming vehicles do not switch to their low-beams at night, you may retaliate by using your high-beams. 	X	11	english	moto	rules	true	easy
english-moto-rules-true-010	Drivers must slow down when they are driving on flooded roads. 	O	11	english	moto	rules	true	
english-moto-rules-true-011	We can prevent accidents by always looking far ahead down the road and maintaining a safe driving distance. 	O	11	english	moto	rules	true	
english-moto-rules-true-012	When an accident occurs, the parties involved must take all possible measures to give first-aid to any injured victims immediately, rather than arguing over who is liable for the accident. 	O	11	english	moto	rules	true	
english-moto-rules-true-013	If you are involved in a bad accident that is blocking traffic, you may go ahead and move your vehicle and any debris off the road without waiting for the authorities or police to arrive in order to help restore the smooth flow of traffic. 	X	11	english	moto	rules	true	
english-moto-rules-true-014	Agreement regarding liability and financial compensation for an accident should be decided by all parties involved in the accident or their legal representative, guardian or heirs. 	O	11	english	moto	rules	true	
english-moto-rules-true-015	If the person who caused the accident is injured, you are not required to offer first-aid or have that person taken to the hospital. You can simply leave the scene to avoid trouble. 	X	11	english	moto	rules	true	
english-moto-rules-true-016	When navigating curves, motorcyclists should utilize the roadside mirrors, and pay attention to the oncoming traffic to increase traffic safety. 	O	11	english	moto	rules	true	
english-moto-rules-true-017	When motorcycles are traveling on roads, a smaller turn radius creates greater centrifugal force, so it is better to avoid sharp turns. 	O	11	english	moto	rules	true	
english-moto-rules-true-018	When approaching intersections, motorcycles need not slow down, but rather should speed up and drive through. 	X	11	english	moto	rules	true	
english-moto-rules-true-019	In order for motorcycles to navigate curves successfully, motorcyclists should increase speed when entering into curves. 	X	11	english	moto	rules	true	
english-moto-rules-true-020	Motorcyclists are only required to follow the traffic regulations, and do not need to have the concept of “defensive driving.” 	X	11	english	moto	rules	true	
english-moto-rules-true-021	Braking and stopping suddenly while riding a motorcycle can test the performance of the motorcycle and its brakes. 	X	11	english	moto	rules	true	
english-moto-rules-true-022	When riding a motorcycle, the more careful, the less damage there will be. The motorist should prepare for sudden occurrences. 	O	11	english	moto	rules	true	
english-moto-rules-true-023	Because of the centrifugal force, when turning on a motorcycle, the motorist must tilt the body with the motorcycle simultaneously to make the turn easier. 	O	11	english	moto	rules	true	
english-moto-rules-true-024	When a motorcycle is braking, the driver should use the front and back wheel brakes together. If the rider uses single brake only, the motorcycle might slip and lose its balance. 	O	11	english	moto	rules	true	
english-moto-rules-true-025	If a motorcycle rider pulls or steps on the brakes suddenly, the rider's body will remain upright and the brake will remain steady, which help the rider respond in emergency.  	X	11	english	moto	rules	true	
english-moto-rules-true-026	When riding a motorcycle, do not pull or step on the brakes suddenly. It might lock up the wheels and cause danger. 	O	11	english	moto	rules	true	
english-moto-rules-true-027	The front and back wheel brakes should be used at the same time. The tires  may slip when only one of the brakes is used. 	O	11	english	moto	rules	true	
english-moto-rules-true-028	Avoid unnecessary emergency brakes when riding a motorcycle. 	O	11	english	moto	rules	true	
english-moto-rules-true-029	Motorcycle riders should reduce the speed on rainy days and prepare to brake. 	O	11	english	moto	rules	true	
english-moto-rules-true-030	When riding over bumpy roads and roads with poor conditions, hold on firmly to the handles and speed through as fast as possible.	X	11	english	moto	rules	true	
english-moto-rules-true-031	Do not place too many objects or heavy items in the front basket of the motorcycle. They might affect how the rider maneuvers the handles and risk road traffic safety. 	O	11	english	moto	rules	true	
english-moto-rules-true-032	Before turning or changing lane, the motorist should first switch on turn signal to warn vehicle ahead and behind and then switch off turn signal right after completing the turn or the lane change. 	O	11	english	moto	rules	true	
english-moto-rules-true-033	It is hazardous for a motorcycle to cut in front of other vehicles on the road. 	O	11	english	moto	rules	true	
english-moto-rules-true-034	The longer the wheelbase, the bigger the turning radius. Keep the motorcycle outside the turning radius of other vehicles to prevent collisions. 	O	11	english	moto	rules	true	
english-moto-rules-true-035	The side and rear view mirrors can not provide a full view of the surrounding. A motorcycle should avoid of being at the blind spot of a vehicle to prevent accidents. 	O	11	english	moto	rules	true	
english-moto-rules-true-036	A motorist who understands "defensive driving" will take precautions to defend against individuals and vehicles that violate traffic regulations and threaten traffic safety. 	O	11	english	moto	rules	true	
english-moto-rules-true-037	A motorcycle rider who causes death or injuries due to negligence is liable for the criminal charge, which involves sentencing, civil charge, which involves compensation, and administrative charge such as revocation of driving license. 	O	11	english	moto	rules	true	
english-moto-rules-true-038	If a motorist runs through the red light because of being in a hurry, the motorist will be fined, but will not receive 3 demerit points on the driving license.  	X	11	english	moto	rules	true	
english-moto-rules-true-039	When a motorist runs through a red light and causes serious injuries to others, it is not necessary to suspend the driving license. 	X	11	english	moto	rules	true	
english-moto-rules-true-040	When a motorist makes a right turn at an intersection on a red light, the driver will be fined for NT $600 to NT $1,800.  	O	11	english	moto	rules	true	
english-moto-rules-true-041	A motorcycle rider shall follow the directional signs. Violators will pay a fine and receive demerit points on the driving license. 	O	11	english	moto	rules	true	
english-moto-rules-true-042	When the traffic light at an intersection is turning yellow, the motorist should speed through the yellow light to avoid wasting time on waiting for the red light to turn green. 	X	11	english	moto	rules	true	
english-moto-rules-true-043	When coming near an intersection and the traffic light has changed to the green left turn light, switch to the fast lane right away and turn left.  	X	11	english	moto	rules	true	
english-moto-rules-true-044	Maintaining proper driving speed and paying attention to the traffic condition ahead may reduce pressure and risky behaviors for the motorist while improving traffic safety. 	O	11	english	moto	rules	true	
english-moto-rules-true-045	Because of poor visibility and lighting condition, weak visual range and uncertain road condition in the tunnel, vehicles shall turn on the headlight. 	O	11	english	moto	rules	true	
english-moto-rules-true-046	Two vehicles arrive at an intersection without traffic lights at the same time and head toward different directions. If both vehicles are going straight, the one on the left has the right-of-way.	X	11	english	moto	rules	true	
english-moto-rules-true-047	Before leaving on a motorcycle, the rider should check the surrounding traffic and the road condition first, and yield to the pedestrians and vehicles on the road before accelerating.  	O	11	english	moto	rules	true	
english-moto-rules-true-048	Do not cut into other lanes recklessly or zigzag around other vehicles just for fun. It will cause interference for vehicles behind. 	O	11	english	moto	rules	true	
english-moto-rules-true-049	Do not make sudden brakes while in high speed. It may cause rear-end collisions. 	O	11	english	moto	rules	true	
english-moto-rules-true-050	Continuously speeding and braking while the vehicle is in high-speed can demonstrate my driving skills. 	X	11	english	moto	rules	true	
english-moto-rules-true-051	Do not cut into another lane suddenly when the traffic is slowing down, do not cut into another lane suddenly. Traffic from behind may not stop in time and cause collisions.	O	11	english	moto	rules	true	
english-moto-rules-true-052	When turning from an alley to the main road, the motorist should stop completely, look around, and then proceed after making sure it is safe to go. 	O	11	english	moto	rules	true	
english-moto-rules-true-053	When changing the direction, the motorist should use the turn signal and check the side and rear-view mirrors. Develop the habit of turning around to check the surrounding and make sure the motorist is aware of the vehicles and pedestrians around the vehicle. 	O	11	english	moto	rules	true	
english-moto-rules-true-054	Drivers don't need to have first-aid knowledge. All they need is good driving skills. 	X	11	english	moto	rules	true	
english-moto-rules-true-055	If an accident victim is unconscious, you should shake and pat the victim in order to help them regain consciousness. 	X	11	english	moto	rules	true	
english-moto-rules-true-056	Intentionally causing death or injuries while riding a motorcycle, the rider could be charged with manslaughter or assault. 	O	11	english	moto	rules	true	
english-moto-rules-true-057	There is a traffic accident and someone is injured. Since no one is around, it is ok to just leave the agonizing victim behind and keep going because you are in a hurry.	X	11	english	moto	rules	true	
english-moto-rules-true-058	Most traffic accidents are caused by the motorists' negligence, mistakes and bad driving habits. 	O	11	english	moto	rules	true	
english-moto-rules-true-059	Consuming alcohol reduces a motorist's vision and reflexes, which will increase accident rates. 	O	11	english	moto	rules	true	
english-moto-rules-true-060	When approaching a crosswalk without traffic lights on a motorcycle, the rider should reduce the speed. 	O	11	english	moto	rules	true	
