chinese-moto-rules-true-001	超速行駛是肇事最大原因之一。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-002	睡眠不足神志不清，只要小心駕駛仍然可以開車。	X	11	chinese	moto	rules	true
chinese-moto-rules-true-003	對汽車性能不了解與行車安全並無關係。	X	11	chinese	moto	rules	true
chinese-moto-rules-true-004	遵守道路交通安全規則，可減少交通事故。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-005	能儘力採取合理謹慎行為加以防止車禍發生，叫做防衛駕駛。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-006	行車前了解沿途道路狀況，對行車安全並無幫助。	X	11	chinese	moto	rules	true
chinese-moto-rules-true-007	在深夜凌晨人車稀少，可以超速行駛。	X	11	chinese	moto	rules	true
chinese-moto-rules-true-008	在夜間或雨天路滑時，應減速慢行，可增加行車安全。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-009	夜間行車，如來車不變換近光燈，可以用遠光燈來報復增加安全。	X	11	chinese	moto	rules	true
chinese-moto-rules-true-010	行駛在積水路段，應減速慢行。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-011	抬頭遠看，增大目視距離，保持足夠行車安全距離和間隔，為肇事預防要點之一。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-012	肇事處理，不可斤斤計較責任誰屬，應發揮道德精神救人為先原則，以免延誤，增大傷亡與損失。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-013	發生重大交通事故，為迅速恢復交通，清除現場，不必等待肇事處理機關之指示，即可進行。	X	11	chinese	moto	rules	true
chinese-moto-rules-true-014	辦理肇事和解，應由當事人、法定代理人、監護人或繼承人為之。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-015	肇事責任屬於對方受傷人，為避免受到牽連，不需送醫救治。	X	11	chinese	moto	rules	true
chinese-moto-rules-true-016	機車行經彎道時宜善用道路反射鏡，注意對向來車，以增加行車安全。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-017	機車行駛彎路時，轉彎半徑愈小，則離心力愈大，故應避免急轉彎。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-018	機車行駛接近交岔路口時，不用減速慢行，而是加速通過。	X	11	chinese	moto	rules	true
chinese-moto-rules-true-019	為使機車順利通過彎道，機車在進彎時應該要加速。	X	11	chinese	moto	rules	true
chinese-moto-rules-true-020	騎乘機車時，只要自己遵守交通規則即可，不必有「防衛駕駛」的觀念。	X	11	chinese	moto	rules	true
chinese-moto-rules-true-021	騎乘機車，突然減速煞車才能知道機車性能及煞車效果。	X	11	chinese	moto	rules	true
chinese-moto-rules-true-022	騎乘機車時，多一分確認，少一分傷害，並要有隨時處理突發狀況的準備。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-023	轉彎的時候，因有離心力關係，故須放斜車身來轉彎，身體保持與車輛同時傾斜，較容易轉彎。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-024	機車煞車時，應同時使用前、後輪煞車，單獨使用單一煞車，易造成偏滑，讓車輛失去穩定性。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-025	機車急拉(踩)煞車，可保持駕車者身體的直立及煞車力的穩定，增加應變能力。	X	11	chinese	moto	rules	true
chinese-moto-rules-true-026	機車切勿急拉(踩)煞車，可能致使車輪鎖住，而發生危險。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-027	機車煞車時須前後輪同時作動，單獨使用前輪煞車或後輪煞車，容易發生輪胎偏滑之情形。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-028	機車應避免做不必要的緊急煞車。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-029	機車雨天行駛應減速慢行，並預作煞車。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-030	遇顛簸、凹凸不平之道路時，路面狀況變化大，應握穩把手並提高車速，快速通過。	X	11	chinese	moto	rules	true
chinese-moto-rules-true-031	機車之前置物籃載物不要太多或太重，以免影響方向把手之操作，危及行車安全。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-032	行駛轉彎或變換車道前，應打開方向燈，以警示前、後方車輛，使用後應立即將方向燈切換復原。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-033	機車行駛，忽然穿插駛進行進中汽車前方，是非常危險的駕駛行為。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-034	汽車軸距愈長則轉彎時內輪差愈大，機車應避免駛近其內輪差範圍，以免發生擦撞的危險。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-035	汽車照後鏡的角度無法完全看清車外狀況，機車應避免長時間行駛在死角內以免發生意外。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-036	有「防衛駕駛」觀念的駕駛人，會事先做應變措施，預防違規之人、車危害自己的行車安全。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-037	駕駛人騎車如因過失致人於死傷，在法律上要負刑事(判刑)、民事(賠償)及行政(吊銷駕照)等三種責任。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-038	駕駛人為了趕時間而闖紅燈，應處罰鍰，不記違規點數3點。	X	11	chinese	moto	rules	true
chinese-moto-rules-true-039	駕車闖紅燈因而肇事致人重傷者，無須吊扣其駕照。	X	11	chinese	moto	rules	true
chinese-moto-rules-true-040	駕駛人行經有燈光號誌管制之交岔路口，紅燈右轉者，處新臺幣600～1,800元罰鍰。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-041	駕駛人騎車時應按遵行方向行駛，違者除罰鍰外並違規記點。	O	11	chinese	moto	rules	true
chinese-moto-rules-true-042	行近交岔路口前，見到遠方行車管制號誌燈已轉為黃燈，為趕時間可以加速繼續行駛，以免浪費時間空等紅燈。	X	11	chinese	moto	rules	true
