english-car-rules-true-001	Valuing life should be the top priority of driving ethics. Drivers should respect pedestrians and yield to the elderly, children, and the disabled at all times.	O	05	english	car	rules	true
english-car-rules-true-002	Abiding by the traffic regulations has nothing to do with driving ehics.	X	05	english	car	rules	true
english-car-rules-true-003	A gasoline fire should be put out by a fire extinguisher, sand, a wet blanket, or wet clothing.	O	05	english	car	rules	true
english-car-rules-true-004	Yielding and tolerance are indicators of good driving ethics.	O	05	english	car	rules	true
english-car-rules-true-005	You should yield to oncoming vehicles on a narrow road.	O	05	english	car	rules	true
english-car-rules-true-006	Although drivers have the right of way when they have a greenlight, they are still required to watch out for jaywalkers and vehicles that run through red lights.	O	05	english	car	rules	true
english-car-rules-true-007	I see a car accident has taken place up ahead; someone was hurt, but nobody is helping. I can see and hear the injured person screaming, but because I am in a hurry, I can ignore him.	X	05	english	car	rules	true
english-car-rules-true-008	Inspecting our cars to make sure they are in good condition before we drive and yielding to pedestrians and other vehicles when on the road displays good driving ethics.	O	05	english	car	rules	true
english-car-rules-true-009	If a driver overtakes me to avoid getting dusty, I should pass them for the same reason.	X	05	english	car	rules	true
english-car-rules-true-010	The road is flooded with dirty water after heavy rains. There are lots of pedestrians but I hate to block traffic so it's best that I speed up and pass them quickly.	X	05	english	car	rules	true
english-car-rules-true-011	You have to consider the safety and comfort of your passengers, and pay attention to the safety of other vehicles and pedestrians on the road whenever you start your car, shift gears, turn, or brake.	O	05	english	car	rules	true
english-car-rules-true-012	It is very inconsiderate behavior to honk the horn at random.	O	05	english	car	rules	true
english-car-rules-true-013	Although vision, hearing, and judgment all become impaired when drinking alcohol, alcohol makes people feel good. Therefore, it's okay for people to drive after drinking.	X	05	english	car	rules	true
english-car-rules-true-014	My car breaks down in the fast lane, blocking traffic, and may cause safety problems. As I am running late, I think it OK if I can fix it up quickly and drive away.	X	05	english	car	rules	true
english-car-rules-true-015	I've been driving for many years and I'm a really good driver. So, it won't affect the safety at all if I chat on the phone while driving.	X	05	english	car	rules	true
english-car-rules-true-016	If I'm carrying passengers, I have to be extremely cautious because I am responsible for the safety of everyone on board.	O	05	english	car	rules	true
english-car-rules-true-017	As a veteran driver, I know just how dangerous speeding is. Even if passengers ask me to speed up, I will never agree but rather tell them how dangerous that is instead.	O	05	english	car	rules	true
english-car-rules-true-018	If a person doesn't use common courtesy when driving, it could cause a tragedy, not only for him/herself but for everybody.	O	05	english	car	rules	true
english-car-rules-true-019	A taxi driver can request an additional fare from elderly, disabled passengers, or children.	X	05	english	car	rules	true
english-car-rules-true-020	You should switch your headlights to low-beam when approaching oncoming vehicles at night.	O	02	english	car	rules	true
